CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
NS45347,Oregon,F,College,17291,$73.00,Personal Auto,Four-Door Car,$350.40
FV19421,California,M,Bachelor,51249.40841,$74.00,Personal Auto,Four-Door Car,$246.49
XW89091,California,M,College,37256,$62.00,Personal Auto,Four-Door Car,$128.97
YC11951,Oregon,M,High School or Below,96306,$95.00,Corporate Auto,Four-Door Car,$185.36
UY18770,California,F,Bachelor,14290,$271.00,Personal Auto,Luxury SUV,"$1,300.80"
RA49085,California,F,College,37038,$71.00,Corporate Auto,Four-Door Car,$9.07
BG84194,Oregon,M,College,90760,$103.00,Special Auto,SUV,$133.48
PT64580,Washington,M,Master,77048,$103.00,Personal Auto,SUV,$141.20
MR67738,Oregon,F,High School or Below,54480,$67.00,Personal Auto,Four-Door Car,$321.60
DM95829,California,M,College,16244,$68.00,Personal Auto,Two-Door Car,$623.22
DB75522,California,F,College,22436,$89.00,Special Auto,Four-Door Car,$427.20
LM34525,Washington,F,College,71592,$72.00,Personal Auto,Four-Door Car,$141.73
WW30771,Arizona,M,Master,28728,$67.00,Personal Auto,Four-Door Car,$321.60
QP65569,Arizona,M,High School or Below,57449,$103.00,Personal Auto,Four-Door Car,$494.40
TN50051,California,F,Doctor,83318,$73.00,Personal Auto,Two-Door Car,$211.34
UO86707,Washington,M,Bachelor,75217,$61.00,Personal Auto,Four-Door Car,$147.08
JA41698,Nevada,M,Bachelor,51249.40841,$102.00,Corporate Auto,SUV,$862.76
NX18774,Oregon,M,Bachelor,55308,$107.00,Corporate Auto,SUV,$513.60
DA69469,Oregon,F,College,36068,$97.00,Personal Auto,Two-Door Car,$113.37
CN23147,Oregon,M,Bachelor,48804,$112.00,Corporate Auto,Four-Door Car,$537.60
RA68844,Oregon,M,College,51249.40841,$131.00,Personal Auto,SUV,$943.20
GH42026,Oregon,M,Bachelor,55790,$111.00,Personal Auto,SUV,$117.67
BD16530,Arizona,F,Bachelor,70258,$69.00,Personal Auto,Four-Door Car,$225.15
JH91579,Oregon,F,Bachelor,51249.40841,$95.00,Personal Auto,Two-Door Car,$456.00
WK23685,Oregon,F,Bachelor,47274,$83.00,Corporate Auto,Four-Door Car,$182.43
GR62267,Washington,F,College,44705,$71.00,Personal Auto,Two-Door Car,$148.17
PI78084,Arizona,M,High School or Below,51249.40841,$73.00,Personal Auto,Two-Door Car,$525.60
GF97874,Washington,F,Master,70446,$65.00,Personal Auto,Four-Door Car,$155.57
ZH19885,Washington,F,High School or Below,43860,$65.00,Personal Auto,Four-Door Car,$156.12
UK25655,Oregon,F,Bachelor,64348,$86.00,Personal Auto,Two-Door Car,$212.39
QR45101,Oregon,M,Bachelor,51249.40841,$62.00,Corporate Auto,Two-Door Car,$297.60
EL93539,California,M,Master,88997,$72.00,Special Auto,Four-Door Car,$174.04
EE99484,Washington,F,High School or Below,43860,$65.00,Corporate Auto,Four-Door Car,$156.12
DP46882,California,F,High School or Below,10312,$78.00,Corporate Auto,Four-Door Car,$486.28
WP41146,California,F,High School or Below,51249.40841,$72.00,Personal Auto,Four-Door Car,$345.60
TK60799,Arizona,F,High School or Below,96263,$103.00,Personal Auto,SUV,$1.92
DN29808,California,F,College,28919,$72.00,Corporate Auto,Four-Door Car,$518.40
SS59521,Oregon,F,College,51249.40841,$68.00,Personal Auto,Two-Door Car,$326.40
NG66579,Oregon,M,Bachelor,41869,$64.00,Personal Auto,Two-Door Car,$262.12
TC14209,Arizona,F,High School or Below,51249.40841,$128.00,Personal Auto,SUV,$921.60
ED50963,California,F,High School or Below,32808,$68.00,Personal Auto,Four-Door Car,$541.70
GP40701,California,F,Bachelor,79780,$68.00,Personal Auto,Four-Door Car,$326.40
CP98451,Oregon,F,College,91025,$112.00,Personal Auto,SUV,$327.68
NX52648,California,F,High School or Below,33043,$95.00,Personal Auto,Two-Door Car,$456.00
ZC32510,Arizona,M,High School or Below,69442,$118.00,Personal Auto,Four-Door Car,"$1,265.57"
NG27780,Oregon,M,College,51249.40841,$70.00,Corporate Auto,Four-Door Car,$63.04
HN95240,Arizona,F,College,51249.40841,$70.00,Corporate Auto,Four-Door Car,$336.00
EB59129,Oregon,F,Bachelor,47234,$65.00,Personal Auto,Four-Door Car,$15.63
RA70851,Oregon,M,High School or Below,86863,$92.00,Personal Auto,Four-Door Car,$441.60
PM19162,Oregon,M,Bachelor,25805,$66.00,Personal Auto,Four-Door Car,$375.87
MS59005,Nevada,M,Bachelor,43676,$76.00,Personal Auto,Four-Door Car,$364.80
SU71163,Arizona,M,College,59855,$74.00,Personal Auto,Two-Door Car,$355.20
BD35676,Arizona,M,Master,35296,$126.00,Personal Auto,SUV,$452.62
NI44621,Oregon,F,Master,36576,$125.00,Personal Auto,SUV,$113.45
EW33419,California,F,High School or Below,28513,$100.00,Corporate Auto,SUV,$480.00
HX44948,Oregon,M,Bachelor,85448,$72.00,Special Auto,Four-Door Car,$16.03
DL36983,Oregon,F,High School or Below,23791,$110.00,Personal Auto,Two-Door Car,$615.27
XR87264,California,F,Bachelor,20597,$112.00,Personal Auto,Four-Door Car,$615.26
NN99001,Arizona,F,College,56940,$87.00,Personal Auto,Four-Door Car,$512.66
XV95530,Oregon,M,Bachelor,93210,$71.00,Personal Auto,Two-Door Car,$74.52
OL97871,Oregon,F,Bachelor,48992,$94.00,Personal Auto,Four-Door Car,$426.07
HQ23708,Arizona,F,Master,53736,$71.00,Personal Auto,Two-Door Car,$169.29
WR63188,Arizona,M,College,25378,$66.00,Personal Auto,Four-Door Car,$419.46
NG82219,Oregon,F,Bachelor,76731,$64.00,Personal Auto,Four-Door Car,$201.46
KU29408,Washington,M,Master,37722,$116.00,Corporate Auto,Sports Car,$158.08
RE46783,California,F,Bachelor,69379,$103.00,Personal Auto,Two-Door Car,$494.40
RU94434,Oregon,M,High School or Below,57449,$103.00,Personal Auto,Four-Door Car,$494.40
GI82355,Arizona,M,Bachelor,51249.40841,$68.00,Corporate Auto,Four-Door Car,$326.40
VO26340,Nevada,M,College,51249.40841,$93.00,Personal Auto,Two-Door Car,$669.60
NV61299,Arizona,F,Bachelor,33806,$89.00,Corporate Auto,Four-Door Car,$395.73
DX31066,Washington,F,College,94041,$66.00,Personal Auto,Four-Door Car,$159.76
CY50337,Oregon,F,College,74965,$90.00,Personal Auto,Four-Door Car,$58.56
TJ20375,Arizona,F,High School or Below,34095,$63.00,Personal Auto,Two-Door Car,$302.40
EP72155,California,F,College,51249.40841,$66.00,Personal Auto,Four-Door Car,$316.80
JJ76159,California,M,College,96045,$61.00,Corporate Auto,Four-Door Car,$8.58
BG15419,Nevada,F,Bachelor,86355,$118.00,Personal Auto,Sports Car,$285.42
AO74776,California,F,High School or Below,27824,$118.00,Personal Auto,SUV,$566.40
HQ82233,California,M,High School or Below,42995,$101.00,Personal Auto,SUV,$410.51
OL72737,Oregon,F,High School or Below,21235,$79.00,Personal Auto,Two-Door Car,$244.23
ZQ59828,California,M,High School or Below,74585,$106.00,Personal Auto,SUV,$218.60
NZ15548,Oregon,M,Bachelor,41833,$103.00,Personal Auto,Four-Door Car,$643.83
XK61304,California,F,College,23908,$70.00,Personal Auto,Four-Door Car,$336.00
EJ44139,Oregon,M,Bachelor,51249.40841,$65.00,Personal Auto,Two-Door Car,$312.00
CM94425,Arizona,M,Bachelor,61953,$113.00,Personal Auto,SUV,$497.05
OV54878,California,M,Bachelor,51249.40841,$142.00,Corporate Auto,SUV,"$1,022.40"
JF57282,Nevada,M,Bachelor,51249.40841,$137.00,Personal Auto,SUV,$657.60
MY37953,Arizona,F,Bachelor,73760,$107.00,Personal Auto,Sports Car,$230.25
XP64922,Oregon,F,College,23333,$74.00,Corporate Auto,Four-Door Car,$5.62
WL65572,California,M,College,51249.40841,$61.00,Personal Auto,Four-Door Car,$292.80
LN50325,Arizona,F,High School or Below,20440,$128.00,Corporate Auto,Sports Car,$614.40
HJ15383,Washington,M,Master,27658,$68.00,Personal Auto,Four-Door Car,$160.08
KH59823,California,M,College,50943,$139.00,Special Auto,SUV,$667.20
YM79169,California,M,Bachelor,19003,$71.00,Personal Auto,Two-Door Car,$34.65
DR38127,California,M,College,46703,$108.00,Personal Auto,Four-Door Car,$678.10
PU42145,California,M,Bachelor,14072,$71.00,Personal Auto,Four-Door Car,$511.20
KM33477,Oregon,M,College,21733,$73.00,Corporate Auto,Four-Door Car,$525.60
RI53167,Arizona,M,Bachelor,20811,$61.00,Personal Auto,Four-Door Car,$292.80
OF77789,Arizona,F,High School or Below,11904,$61.00,Personal Auto,Two-Door Car,$292.80
YB33445,Oregon,F,College,43490,$114.00,Corporate Auto,SUV,$174.59
BA17836,California,M,High School or Below,57340,$67.00,Corporate Auto,Four-Door Car,$159.39
JS43228,California,M,College,49088,$97.00,Corporate Auto,Four-Door Car,$698.40
BB11622,Nevada,M,Master,47761,$131.00,Personal Auto,SUV,$232.71
HQ70429,Washington,F,College,51249.40841,$65.00,Personal Auto,Two-Door Car,$163.05
WK88044,Arizona,M,Bachelor,61281,$110.00,Personal Auto,SUV,$79.87
LA80525,Nevada,M,Bachelor,51249.40841,$82.00,Corporate Auto,Two-Door Car,$393.60
EH16250,Arizona,M,Bachelor,25290,$66.00,Personal Auto,Four-Door Car,$382.09
PU41872,Arizona,F,High School or Below,24239,$88.00,Personal Auto,Four-Door Car,$48.35
HB85743,California,M,Bachelor,82664,$114.00,Personal Auto,SUV,$133.43
MM71959,Arizona,M,Bachelor,83210,$110.00,Personal Auto,Sports Car,$528.00
MB83663,Oregon,F,Bachelor,38736,$81.00,Personal Auto,Two-Door Car,$561.41
KR43119,California,M,College,51249.40841,$66.00,Personal Auto,Four-Door Car,$316.80
KH24214,Oregon,M,College,55437,$64.00,Personal Auto,Four-Door Car,$445.29
AC40767,Washington,M,Bachelor,68041,"$6,464.00",Personal Auto,Two-Door Car,$165.57
HP55391,Oregon,M,Master,51249.40841,$71.00,Corporate Auto,Four-Door Car,$408.00
EG62398,California,F,High School or Below,29066,$100.00,Personal Auto,SUV,$844.23
VS19949,Nevada,M,Bachelor,54337,$72.00,Personal Auto,Four-Door Car,$345.60
AM92343,Oregon,F,High School or Below,67616,$96.00,Personal Auto,Four-Door Car,$340.31
GI68556,California,F,Bachelor,41082,$63.00,Personal Auto,Two-Door Car,$106.65
JT11876,Washington,F,High School or Below,51249.40841,"$10,202.00",Personal Auto,Four-Door Car,$626.12
XR64251,Nevada,F,Master,36650,$69.00,Personal Auto,Four-Door Car,$56.60
MK34957,Oregon,F,College,50631,$112.00,Special Auto,SUV,$784.66
GP18756,California,M,College,19592,$92.00,Personal Auto,Four-Door Car,$441.60
AP23850,Washington,F,High School or Below,51249.40841,$114.00,Personal Auto,Two-Door Car,$547.20
KQ65521,Arizona,F,College,55761,$115.00,Personal Auto,Sports Car,$86.28
EJ19449,California,F,College,17576,$71.00,Special Auto,Four-Door Car,$398.50
QB70027,California,F,Bachelor,41449,$89.00,Personal Auto,Four-Door Car,$63.52
QW47320,California,F,Bachelor,14290,$271.00,Personal Auto,Luxury SUV,"$1,300.80"
KH64733,Nevada,F,College,62007,$73.00,Personal Auto,Four-Door Car,$120.02
ON59472,Arizona,M,High School or Below,21921,$206.00,Corporate Auto,Luxury SUV,"$1,254.14"
HP94242,Arizona,F,Bachelor,42621,$66.00,Personal Auto,Four-Door Car,$316.80
RV15398,Oregon,M,College,51249.40841,$87.00,Personal Auto,Four-Door Car,$417.60
EA25683,Washington,M,High School or Below,63786,$196.00,Corporate Auto,Luxury SUV,$798.00
PW73754,California,F,High School or Below,51249.40841,$104.00,Personal Auto,Sports Car,$82.04
MC71942,California,F,High School or Below,82877,$99.00,Personal Auto,Two-Door Car,$22.82
OX72195,Arizona,M,College,51249.40841,$63.00,Corporate Auto,Two-Door Car,$302.40
YQ99152,Nevada,M,High School or Below,10475,$88.00,Personal Auto,Two-Door Car,$422.40
KI19439,Oregon,F,High School or Below,21952,$66.00,Personal Auto,Four-Door Car,$316.80
PM76175,Oregon,F,Bachelor,49721,$132.00,Corporate Auto,Sports Car,$639.97
US45383,California,M,College,88340,$102.00,Personal Auto,Two-Door Car,$489.60
GT38956,California,F,College,51249.40841,$65.00,Personal Auto,Four-Door Car,$312.00
SN41301,Oregon,M,Bachelor,51249.40841,$65.00,Corporate Auto,Four-Door Car,$468.00
BE62503,Washington,F,College,24589,$82.00,Personal Auto,Two-Door Car,$511.50
PA16884,California,F,Bachelor,69379,$103.00,Personal Auto,Two-Door Car,$494.40
NC58480,Nevada,F,Bachelor,73769,$61.00,Personal Auto,Four-Door Car,$239.54
NS39326,California,F,College,66670,$114.00,Personal Auto,SUV,$518.18
PN18507,Arizona,M,Bachelor,88854,$118.00,Personal Auto,Two-Door Car,$715.25
EK91340,Oregon,M,Bachelor,31266,$193.00,Corporate Auto,Luxury Car,$926.40
JY16280,California,F,High School or Below,43860,$65.00,Personal Auto,Four-Door Car,$156.12
ZW71731,California,M,Bachelor,89284,$133.00,Corporate Auto,SUV,$402.07
ZC24631,Oregon,M,College,67267,$89.00,Corporate Auto,Four-Door Car,$94.81
YR34689,California,F,High School or Below,79270,$95.00,Personal Auto,Four-Door Car,$456.00
RT65829,Oregon,M,Bachelor,36692,$109.00,Personal Auto,Four-Door Car,$523.20
BZ12077,Oregon,F,High School or Below,51249.40841,$119.00,Personal Auto,SUV,$571.20
WM65373,California,F,College,51249.40841,$107.00,Corporate Auto,SUV,$513.60
NH35059,Nevada,M,College,51249.40841,$105.00,Corporate Auto,Four-Door Car,$504.00
QD38160,Oregon,M,College,51249.40841,$135.00,Personal Auto,SUV,$972.00
BM15160,California,F,High School or Below,44624,$71.00,Special Auto,Four-Door Car,$73.88
VY79030,Arizona,F,College,51249.40841,$71.00,Corporate Auto,Four-Door Car,$340.80
EV19512,Nevada,F,Master,19614,$85.00,Personal Auto,Two-Door Car,$574.02
TE13577,Oregon,F,College,51249.40841,$64.00,Personal Auto,Four-Door Car,$632.72
WY97929,Arizona,M,College,83846,$74.00,Special Auto,Four-Door Car,$355.20
YG20683,Washington,M,College,51159,$72.00,Personal Auto,Four-Door Car,$4.24
FK75497,California,M,College,83772,$62.00,Personal Auto,Two-Door Car,$42.25
NE60110,Arizona,M,College,66839,$154.00,Personal Auto,Sports Car,$739.20
TN36521,Arizona,F,College,88440,$70.00,Personal Auto,Two-Door Car,$27.15
HG33568,Arizona,F,Master,25666,$63.00,Personal Auto,Four-Door Car,$270.00
TW17878,Oregon,F,High School or Below,52926,$61.00,Personal Auto,Four-Door Car,$292.80
ZO83562,Nevada,F,Bachelor,51249.40841,$67.00,Personal Auto,Four-Door Car,$494.95
CH97539,Washington,F,Bachelor,40001,$70.00,Personal Auto,Four-Door Car,$142.57
CV29889,California,M,College,51249.40841,$70.00,Personal Auto,Four-Door Car,$425.27
MO33320,Oregon,M,College,18024,$65.00,Personal Auto,Two-Door Car,$312.00
QZ81258,Oregon,F,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$326.40
NY56352,Oregon,F,Bachelor,23220,$74.00,Personal Auto,Four-Door Car,$251.33
EA27048,California,F,High School or Below,64125,$108.00,Personal Auto,SUV,$369.82
UT38865,Oregon,F,College,58042,$62.00,Corporate Auto,Four-Door Car,$161.42
QC89139,Oregon,F,High School or Below,90034,$112.00,Corporate Auto,SUV,$537.60
LA14484,Nevada,M,High School or Below,27972,$61.00,Special Auto,Four-Door Car,$292.80
HN57556,California,F,High School or Below,51249.40841,$65.00,Personal Auto,Four-Door Car,$312.00
CV31235,Arizona,M,Bachelor,50989,$80.00,Corporate Auto,Four-Door Car,$256.00
WR45726,Arizona,F,Bachelor,11885,$101.00,Special Auto,Four-Door Car,$484.80
LB25094,California,F,Bachelor,89451,$63.00,Special Auto,Four-Door Car,$61.77
KW56110,Oregon,M,Bachelor,51249.40841,$182.00,Personal Auto,Luxury Car,"$1,310.40"
XO36233,Washington,M,Bachelor,78904,$109.00,Personal Auto,SUV,$250.00
ZX86243,Arizona,M,Doctor,70247,$83.00,Personal Auto,Four-Door Car,$141.80
DW29763,Arizona,M,High School or Below,32653,$67.00,Personal Auto,Two-Door Car,$321.60
CT83377,Washington,M,High School or Below,93595,$97.00,Special Auto,Four-Door Car,$49.80
OQ90898,California,M,Master,90279,$115.00,Personal Auto,SUV,$372.18
GO77248,Oregon,F,College,51249.40841,$72.00,Personal Auto,Four-Door Car,$542.14
QW33258,California,M,Bachelor,53310,$189.00,Personal Auto,Luxury Car,"$1,360.80"
OU79745,California,M,College,51249.40841,$105.00,Personal Auto,Four-Door Car,$504.00
VZ79886,Oregon,F,Bachelor,22234,$160.00,Personal Auto,SUV,$768.00
FI92440,Washington,F,High School or Below,91375,$99.00,Personal Auto,Two-Door Car,$72.63
YG85980,Nevada,F,High School or Below,22250,$86.00,Personal Auto,Two-Door Car,$720.60
QM74621,Oregon,M,Bachelor,51249.40841,$80.00,Personal Auto,Four-Door Car,$576.00
EI71732,Oregon,F,Doctor,51249.40841,$84.00,Personal Auto,Four-Door Car,$481.03
VN79010,California,F,High School or Below,51179,$71.00,Corporate Auto,Four-Door Car,$466.18
FI61723,California,M,Bachelor,38667,$72.00,Personal Auto,Four-Door Car,$159.27
OH55411,California,F,Master,79487,$114.00,Corporate Auto,SUV,$547.20
TF10720,Nevada,F,Doctor,67763,$107.00,Personal Auto,Four-Door Car,$41.28
NW30838,Nevada,M,High School or Below,51249.40841,$62.00,Corporate Auto,Four-Door Car,$503.81
CB58476,Oregon,F,College,51249.40841,$71.00,Corporate Auto,Four-Door Car,$859.60
WI69346,California,F,Master,71943,$112.00,Corporate Auto,SUV,$305.65
FS76657,Oregon,F,College,53526,$68.00,Personal Auto,Four-Door Car,$278.90
YX89016,Oregon,M,College,35005,$295.00,Personal Auto,Luxury Car,"$1,416.00"
PK28821,California,M,College,24721,$67.00,Personal Auto,Four-Door Car,$139.96
MB51200,Washington,M,College,51249.40841,$102.00,Personal Auto,Four-Door Car,$734.40
XG44587,Arizona,M,Master,88997,$72.00,Personal Auto,Four-Door Car,$174.04
FG91922,Arizona,M,Master,48587,$111.00,Personal Auto,SUV,$532.80
OM99303,Arizona,F,High School or Below,76310,$67.00,Personal Auto,Two-Door Car,$321.60
RV67546,California,M,Bachelor,73205,$92.00,Personal Auto,Four-Door Car,$37.30
UJ79253,Oregon,F,College,51056,$78.00,Personal Auto,Four-Door Car,$95.82
PN98247,California,M,College,58414,$210.00,Personal Auto,Luxury SUV,"$1,008.00"
IB67546,California,F,Bachelor,23940,$107.00,Personal Auto,SUV,$513.60
OE19087,California,F,High School or Below,51249.40841,$62.00,Personal Auto,Four-Door Car,$446.40
CM95716,California,M,Bachelor,44216,$71.00,Personal Auto,Four-Door Car,$72.21
MW62634,California,M,High School or Below,27972,$61.00,Corporate Auto,Four-Door Car,$292.80
QW67581,Arizona,F,High School or Below,51249.40841,$69.00,Personal Auto,Four-Door Car,$331.20
SN16059,California,F,Master,29305,$66.00,Personal Auto,Four-Door Car,$475.20
OE51254,California,F,College,53882,$69.00,Personal Auto,Four-Door Car,$331.20
RM42344,Oregon,M,College,91757,$69.00,Personal Auto,Four-Door Car,$331.20
GB35238,California,F,Bachelor,33906,$64.00,Personal Auto,Two-Door Car,$401.59
ML82674,Oregon,M,Bachelor,68158,$139.00,Personal Auto,SUV,$253.18
EI85244,California,M,College,51249.40841,$134.00,Personal Auto,SUV,$643.20
DE28132,Oregon,M,College,42165,$123.00,Corporate Auto,SUV,$799.67
TV25678,Washington,M,College,51249.40841,$101.00,Personal Auto,SUV,$727.20
TY26512,California,M,Doctor,30817,$88.00,Personal Auto,Four-Door Car,$91.83
OB69153,California,M,Bachelor,68074,$65.00,Personal Auto,Four-Door Car,$27.99
QZ77637,Washington,F,College,84978,"$35,353.00",Corporate Auto,Four-Door Car,$166.77
XN41715,California,F,Master,71135,$92.00,Personal Auto,Four-Door Car,$270.56
QR15857,California,F,College,51249.40841,$61.00,Personal Auto,Two-Door Car,$292.80
FL69363,Oregon,M,Master,37722,$116.00,Personal Auto,Sports Car,$158.08
IS30295,Arizona,F,Bachelor,51249.40841,$139.00,Personal Auto,SUV,$667.20
WA25797,Washington,M,High School or Below,95697,$107.00,Personal Auto,Sports Car,$178.01
NL59519,California,F,College,64642,$96.00,Personal Auto,Four-Door Car,$404.27
ZU93025,Oregon,F,College,50071,$71.00,Personal Auto,Two-Door Car,$18.92
DK94262,Oregon,M,High School or Below,46754,$106.00,Personal Auto,SUV,$513.82
UQ30615,California,M,College,64801,$64.00,Corporate Auto,Four-Door Car,$268.47
OR40060,Arizona,M,Bachelor,70410,$83.00,Personal Auto,Four-Door Car,$131.83
DK32872,Nevada,F,High School or Below,66957,$131.00,Personal Auto,SUV,$628.80
FA46418,Nevada,F,High School or Below,24213,$78.00,Personal Auto,Four-Door Car,$374.40
ER19995,Washington,F,College,99790,"$6,464.00",Personal Auto,Four-Door Car,$178.99
KI75855,Oregon,M,Master,79751,$63.00,Personal Auto,Two-Door Car,$392.24
ND41876,Arizona,M,High School or Below,86122,$182.00,Personal Auto,Luxury SUV,$873.60
PN21042,Arizona,M,Bachelor,82297,$116.00,Personal Auto,Sports Car,$0.38
GJ43254,Washington,M,College,89057,$98.00,Corporate Auto,Two-Door Car,$187.36
AL46984,California,M,High School or Below,43259,$73.00,Personal Auto,Four-Door Car,$350.40
JP58047,Oregon,M,College,51249.40841,$79.00,Personal Auto,Four-Door Car,$379.20
ZE85014,California,M,College,25064,$62.00,Personal Auto,Four-Door Car,$297.60
KU88219,Arizona,M,Master,25816,$119.00,Personal Auto,Sports Car,$571.20
UU98729,California,M,Bachelor,51249.40841,$73.00,Personal Auto,Four-Door Car,$350.85
WS82822,Oregon,F,College,41662,$69.00,Corporate Auto,Four-Door Car,$217.97
YB49933,Arizona,M,Bachelor,96170,$92.00,Personal Auto,Four-Door Car,$441.60
XC16387,Arizona,F,High School or Below,46072,$64.00,Personal Auto,Four-Door Car,$25.93
XJ96748,Arizona,F,High School or Below,37931,$99.00,Personal Auto,Four-Door Car,$475.20
TM98684,Oregon,M,High School or Below,35127,$62.00,Personal Auto,Four-Door Car,$297.60
AY18433,Washington,F,High School or Below,45473,$76.00,Special Auto,Two-Door Car,$188.94
DM74502,Nevada,F,College,93087,$131.00,Corporate Auto,Sports Car,$628.80
FT56968,Arizona,M,High School or Below,22398,$67.00,Personal Auto,Four-Door Car,$321.60
OX36896,California,M,High School or Below,92983,$87.00,Corporate Auto,Four-Door Car,$153.21
BZ65376,Arizona,M,Bachelor,27689,$239.00,Personal Auto,Luxury SUV,"$2,893.24"
LN34660,California,F,College,69654,$118.00,Corporate Auto,SUV,$629.53
JC29295,California,F,Bachelor,80744,$111.00,Personal Auto,SUV,$361.28
KJ87930,California,F,Bachelor,51249.40841,$112.00,Corporate Auto,SUV,"$1,185.99"
XT36360,Arizona,F,High School or Below,51249.40841,$64.00,Personal Auto,Four-Door Car,$460.80
IX35050,Arizona,M,Bachelor,76358,$66.00,Special Auto,Four-Door Car,$86.46
UN97379,Oregon,M,Bachelor,18608,$71.00,Corporate Auto,Four-Door Car,$340.80
MR57294,California,M,High School or Below,73168,$70.00,Personal Auto,Four-Door Car,$425.80
UG79499,Washington,M,Bachelor,70930,$99.00,Personal Auto,Four-Door Car,$190.43
UA50747,Washington,F,High School or Below,62262,$72.00,Corporate Auto,Four-Door Car,$193.51
GL20444,Nevada,F,Master,91474,$113.00,Corporate Auto,Two-Door Car,$24.09
SP58110,California,F,Bachelor,61469,$63.00,Personal Auto,Four-Door Car,$302.40
XM91635,Arizona,F,High School or Below,16618,$62.00,Special Auto,Four-Door Car,$219.29
TV82603,California,F,Bachelor,48081,$188.00,Personal Auto,Luxury SUV,$881.36
BB82067,Oregon,M,Doctor,67632,$121.00,Personal Auto,Sports Car,$26.95
JP94676,Oregon,F,Bachelor,34115,$119.00,Personal Auto,SUV,$466.12
VU53417,Arizona,M,High School or Below,23051,$99.00,Personal Auto,Two-Door Car,$475.20
IW54795,California,M,College,23748,$99.00,Personal Auto,Four-Door Car,$607.10
RN78170,Arizona,F,College,40589,$69.00,Corporate Auto,Four-Door Car,$331.20
IX55883,California,F,College,50809,$83.00,Personal Auto,Four-Door Car,$290.38
XM72420,Arizona,F,High School or Below,66676,$97.00,Personal Auto,Four-Door Car,$558.10
GC15104,Nevada,F,Bachelor,52339,$70.00,Corporate Auto,Four-Door Car,$336.00
RX13282,Oregon,M,Bachelor,14973,$115.00,Personal Auto,SUV,$828.00
QA85890,Arizona,F,High School or Below,51249.40841,$83.00,Corporate Auto,Four-Door Car,$540.51
IR62668,Arizona,F,Bachelor,31546,$65.00,Personal Auto,Four-Door Car,$100.05
AL96740,California,F,College,67763,$73.00,Personal Auto,Four-Door Car,$59.86
SS48498,Washington,F,College,20836,$79.00,Corporate Auto,Four-Door Car,$193.57
PE39479,Washington,M,College,88592,$76.00,Corporate Auto,Four-Door Car,$199.80
JH62891,Oregon,F,College,66943,$65.00,Special Auto,Four-Door Car,$53.08
FI20423,Arizona,F,High School or Below,81872,$115.00,Special Auto,Four-Door Car,$256.44
PM13394,Washington,F,College,22404,$70.00,Personal Auto,Four-Door Car,$211.14
YV67971,California,F,High School or Below,21342,$62.00,Personal Auto,Four-Door Car,$74.35
QD31377,California,M,Bachelor,34621,$108.00,Corporate Auto,SUV,$621.46
YG10247,Oregon,M,College,62396,$64.00,Personal Auto,Four-Door Car,$307.20
FE73696,Oregon,M,High School or Below,97212,$93.00,Personal Auto,Two-Door Car,$360.06
SW19699,Arizona,F,Bachelor,49648,$70.00,Personal Auto,Four-Door Car,$65.95
QJ40732,Arizona,M,College,97984,$61.00,Personal Auto,Four-Door Car,$407.45
HM76207,California,F,College,26308,$114.00,Corporate Auto,SUV,$547.20
NT59303,Oregon,F,College,63528,$256.00,Personal Auto,Luxury Car,"$1,228.80"
PU41393,Nevada,M,College,20225,$114.00,Special Auto,SUV,$547.20
QO86948,Nevada,M,High School or Below,51249.40841,$112.00,Personal Auto,SUV,$806.40
QN10888,Oregon,F,High School or Below,87620,$64.00,Personal Auto,Four-Door Car,$24.06
VY19543,California,F,Bachelor,51249.40841,$72.00,Corporate Auto,Four-Door Car,$311.33
XC15133,Nevada,F,Master,34990,$65.00,Personal Auto,Four-Door Car,$42.69
ST43550,Oregon,M,Bachelor,99934,$71.00,Special Auto,Four-Door Car,$460.32
FX36546,Washington,M,Master,60804,$92.00,Personal Auto,Four-Door Car,$213.23
JX68983,Oregon,M,Bachelor,94648,$69.00,Personal Auto,Four-Door Car,$331.20
HX78576,California,F,High School or Below,24516,$71.00,Personal Auto,Four-Door Car,$300.61
ZQ11381,Arizona,M,Bachelor,61063,$85.00,Personal Auto,Four-Door Car,$262.50
ON39271,California,M,Master,51249.40841,$74.00,Personal Auto,Two-Door Car,$263.37
SB18278,Oregon,M,Bachelor,51249.40841,$64.00,Corporate Auto,Four-Door Car,$307.20
ZT30559,California,F,High School or Below,15169,$63.00,Personal Auto,Four-Door Car,$302.40
XI41106,Arizona,M,College,55390,$71.00,Corporate Auto,Two-Door Car,$256.27
ZS88847,Oregon,F,Bachelor,27592,$62.00,Personal Auto,Four-Door Car,$297.60
RU49126,Washington,F,College,61846,$112.00,Personal Auto,SUV,$215.82
KR62797,Arizona,F,High School or Below,83297,$113.00,Personal Auto,SUV,$542.40
ZJ73220,Arizona,F,College,51249.40841,$188.00,Special Auto,Luxury Car,"$1,353.60"
FY62633,Oregon,M,Bachelor,51249.40841,$90.00,Personal Auto,Four-Door Car,$432.00
CU36986,California,F,High School or Below,55897,$104.00,Personal Auto,Four-Door Car,$499.20
