CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
FL85008,Oregon,F,High School or Below,11432,$119.00,Personal Auto,SUV,$571.20
AN47199,Nevada,F,College,0,$80.00,Personal Auto,Two-Door Car,$81.26
SV28347,California,M,High School or Below,32607,$111.00,Corporate Auto,SUV,$532.80
IC78105,Arizona,F,High School or Below,26444,$196.00,Personal Auto,Luxury Car,$940.80
RB28630,Oregon,F,High School or Below,39381,$74.00,Personal Auto,Four-Door Car,$355.20
KA32645,Nevada,M,College,0,$83.00,Personal Auto,Four-Door Car,$946.35
QD73891,Oregon,M,High School or Below,90217,$66.00,Personal Auto,Four-Door Car,$316.80
LM58949,Oregon,M,High School or Below,24248,$70.00,Personal Auto,Four-Door Car,$336.00
YG40323,Arizona,M,Bachelor,99368,$113.00,Personal Auto,Four-Door Car,$82.43
EP82214,Arizona,F,High School or Below,68189,$82.00,Special Auto,Four-Door Car,$343.12
EO91797,Nevada,F,Master,32370,$130.00,Corporate Auto,SUV,$487.74
RU50098,Arizona,F,Master,34990,$65.00,Personal Auto,Four-Door Car,$42.69
QW10541,California,F,High School or Below,25714,$67.00,Personal Auto,Two-Door Car,$321.60
SB50826,Oregon,M,College,61091,$95.00,Personal Auto,Two-Door Car,$409.87
XX29952,Arizona,M,College,88184,$104.00,Personal Auto,Four-Door Car,$240.18
AT93647,California,F,College,60252,$65.00,Personal Auto,Four-Door Car,$182.44
QP56563,Oregon,M,College,80985,$67.00,Personal Auto,Four-Door Car,$124.93
UF88986,Washington,F,College,39783,$72.00,Personal Auto,Two-Door Car,$345.60
TY43440,California,M,High School or Below,99845,$110.00,Personal Auto,SUV,$528.00
NJ15094,Washington,F,Bachelor,0,$72.00,Personal Auto,Four-Door Car,$345.60
MM45334,Oregon,F,College,40803,$71.00,Personal Auto,Four-Door Car,$122.91
KH93988,Oregon,F,College,71134,$98.00,Personal Auto,Two-Door Car,$196.37
RY38931,Arizona,M,Bachelor,36088,$72.00,Personal Auto,Four-Door Car,$345.60
CV48634,Nevada,M,College,29431,$103.00,Personal Auto,SUV,$237.90
TN76120,Washington,M,Bachelor,36088,$72.00,Personal Auto,Four-Door Car,$345.60
ZS96174,Oregon,M,College,17937,$65.00,Personal Auto,Two-Door Car,$312.00
MI62456,Arizona,F,Bachelor,23376,$78.00,Personal Auto,Four-Door Car,$374.40
DD44177,California,F,Doctor,21986,$63.00,Personal Auto,Two-Door Car,$333.70
NX31380,Arizona,F,Bachelor,23032,$89.00,Corporate Auto,Four-Door Car,$427.20
KQ43374,Oregon,F,College,32114,$104.00,Corporate Auto,SUV,$445.29
XA54112,California,M,Bachelor,13330,$117.00,Corporate Auto,SUV,$561.60
QB14087,California,F,College,44934,$61.00,Personal Auto,Four-Door Car,$357.93
FV42881,Oregon,F,College,96137,$73.00,Corporate Auto,Two-Door Car,$67.49
AV76907,Oregon,F,College,40864,$109.00,Personal Auto,SUV,$166.94
VM85555,California,F,College,22668,$67.00,Personal Auto,Four-Door Car,$33.72
ZU88113,Oregon,M,College,90751,$82.00,Personal Auto,Two-Door Car,$315.83
SZ75668,Oregon,M,College,44186,$64.00,Personal Auto,Four-Door Car,$295.05
MZ65087,Oregon,M,College,92678,$70.00,Personal Auto,Four-Door Car,$34.69
EL61402,Arizona,F,Bachelor,74257,$76.00,Personal Auto,Four-Door Car,$214.59
CJ31839,California,M,Bachelor,99981,$71.00,Special Auto,Four-Door Car,$204.87
XM11175,Arizona,M,College,0,$91.00,Personal Auto,Four-Door Car,$655.20
LF41085,Arizona,F,College,19591,$74.00,Personal Auto,Two-Door Car,$95.93
MB19556,California,F,College,29095,$127.00,Personal Auto,SUV,$664.28
HC74532,Oregon,F,Bachelor,0,$62.00,Corporate Auto,Four-Door Car,$389.75
SB66770,Arizona,M,Master,60880,$119.00,Corporate Auto,Two-Door Car,$109.91
JI25066,Arizona,F,Bachelor,61785,$61.00,Personal Auto,Two-Door Car,$271.11
PY98958,Oregon,M,Bachelor,44428,$104.00,Special Auto,SUV,$499.20
RA65645,California,M,High School or Below,95697,$107.00,Personal Auto,Sports Car,$178.01
FQ79356,California,F,Bachelor,18064,$63.00,Personal Auto,Four-Door Car,$182.96
TM25808,California,M,High School or Below,74720,$70.00,Personal Auto,Two-Door Car,$200.81
XO46388,California,F,Bachelor,22594,$67.00,Personal Auto,Four-Door Car,$321.60
LB81265,Arizona,F,Bachelor,40987,$73.00,Personal Auto,Four-Door Car,$329.01
JR38787,Nevada,M,High School or Below,24561,$126.00,Personal Auto,SUV,$853.47
KZ22690,California,F,College,76456,$83.00,Personal Auto,Four-Door Car,$42.69
NY49598,California,M,College,65828,$62.00,Personal Auto,Four-Door Car,$297.60
KY39767,Oregon,F,College,0,$68.00,Personal Auto,Four-Door Car,$489.60
YU35386,Arizona,F,Bachelor,63621,$70.00,Personal Auto,Four-Door Car,$444.62
TF82172,Arizona,M,College,10074,$107.00,Corporate Auto,SUV,$109.00
ER40041,Oregon,F,College,78965,$183.00,Personal Auto,Luxury Car,$145.59
MS39869,Nevada,F,College,0,$68.00,Personal Auto,Four-Door Car,$479.03
PV77906,Arizona,M,Bachelor,23604,$64.00,Corporate Auto,Two-Door Car,$460.80
QF21045,Oregon,F,College,99205,$68.00,Personal Auto,Two-Door Car,$323.25
HF65914,Arizona,M,College,0,$92.00,Personal Auto,Two-Door Car,$441.60
AJ58038,California,F,Bachelor,0,$66.00,Corporate Auto,Four-Door Car,$433.16
ZR88383,Nevada,F,College,55350,$67.00,Personal Auto,Four-Door Car,$321.60
OT49339,Oregon,M,College,21052,$111.00,Corporate Auto,SUV,$453.58
FI74985,Oregon,F,High School or Below,0,$69.00,Personal Auto,Four-Door Car,$496.80
JW15301,Arizona,M,High School or Below,24664,$69.00,Corporate Auto,Four-Door Car,$496.80
PY20159,Nevada,M,College,45225,$124.00,Corporate Auto,Sports Car,$209.18
NC42524,California,M,College,30430,$86.00,Special Auto,Four-Door Car,$425.66
ZG19911,California,F,Bachelor,35149,$64.00,Personal Auto,Two-Door Car,$120.48
DI89983,California,M,Bachelor,16513,$71.00,Personal Auto,Four-Door Car,$340.80
IG56214,Nevada,M,High School or Below,10892,$66.00,Personal Auto,Four-Door Car,$316.80
CA86085,Washington,M,High School or Below,67176,$72.00,Personal Auto,Four-Door Car,$345.60
UO95739,Oregon,M,College,54704,$113.00,Personal Auto,SUV,$468.18
SB64873,Oregon,M,Doctor,25381,$71.00,Personal Auto,Four-Door Car,$340.80
TE82896,Oregon,F,High School or Below,0,$74.00,Personal Auto,Four-Door Car,$355.20
VY64199,Oregon,F,Bachelor,18150,$67.00,Corporate Auto,Four-Door Car,$220.30
IE82679,California,M,Bachelor,29735,$69.00,Personal Auto,Four-Door Car,$331.20
SL70257,Nevada,F,College,77156,$73.00,Personal Auto,Four-Door Car,$445.82
XJ85947,Oregon,F,College,88782,$78.00,Personal Auto,Four-Door Car,$357.76
EF84269,California,F,College,51489,$139.00,Personal Auto,SUV,$236.74
NY91328,California,F,Bachelor,16972,$125.00,Personal Auto,SUV,$600.00
AT49447,California,M,Bachelor,99359,$95.00,Personal Auto,Two-Door Car,$233.27
BM70908,Arizona,M,College,58289,$62.00,Personal Auto,Two-Door Car,$297.60
GM63998,Oregon,F,Doctor,45173,$268.00,Personal Auto,Luxury Car,"$1,286.40"
AR61426,California,F,Bachelor,93246,$78.00,Personal Auto,Two-Door Car,$41.63
CB62406,Arizona,M,High School or Below,43758,$171.00,Corporate Auto,SUV,"$1,129.93"
WH82416,Oregon,M,Bachelor,75651,$81.00,Personal Auto,Four-Door Car,$375.11
UI53874,Arizona,F,Doctor,0,$67.00,Personal Auto,Four-Door Car,$321.60
LM44949,Oregon,F,Doctor,36938,$70.00,Special Auto,Four-Door Car,$244.80
JR59597,California,M,Bachelor,50843,$82.00,Personal Auto,Two-Door Car,$393.60
ZS22428,California,F,Bachelor,21907,$62.00,Personal Auto,Four-Door Car,$2.96
AZ34845,California,F,Bachelor,77846,$119.00,Personal Auto,Sports Car,$342.47
XZ34917,Washington,M,Bachelor,41043,$72.00,Personal Auto,Four-Door Car,$345.60
QU20310,Arizona,F,High School or Below,97030,$76.00,Corporate Auto,Four-Door Car,$416.64
NQ42020,Oregon,M,High School or Below,80864,$182.00,Personal Auto,Luxury SUV,$618.21
ZF40143,Nevada,F,College,48197,$106.00,Personal Auto,Four-Door Car,$508.80
GU65780,California,M,Doctor,70837,$73.00,Personal Auto,Four-Door Car,$362.74
KY32675,Arizona,M,High School or Below,85297,$93.00,Special Auto,Two-Door Car,$620.01
ZX35838,Oregon,F,Master,70177,$115.00,Personal Auto,Four-Door Car,$225.52
LU42720,Nevada,M,College,52499,$138.00,Personal Auto,SUV,"$1,171.54"
FB25242,Oregon,M,College,63143,$71.00,Corporate Auto,Four-Door Car,$340.80
RW51650,Oregon,M,Bachelor,97361,$73.00,Personal Auto,Four-Door Car,$350.40
XX94684,Nevada,M,High School or Below,50052,$130.00,Personal Auto,Sports Car,$624.00
AH99727,Arizona,F,Bachelor,11612,$71.00,Personal Auto,Four-Door Car,$340.80
NZ85858,Arizona,F,High School or Below,78115,$65.00,Personal Auto,Four-Door Car,$255.45
JU19953,California,F,Master,81947,$71.00,Personal Auto,Two-Door Car,$203.99
LC33025,Oregon,M,College,44698,$211.00,Personal Auto,Luxury Car,"$1,012.80"
BV86143,California,F,High School or Below,26876,$66.00,Personal Auto,Four-Door Car,$219.21
AY88788,Oregon,F,College,69841,$192.00,Personal Auto,Luxury SUV,$878.81
OJ33945,Oregon,F,High School or Below,97768,$72.00,Personal Auto,Two-Door Car,$151.84
LO84523,Oregon,M,High School or Below,0,$187.00,Personal Auto,Luxury Car,"$1,588.68"
HZ25580,Washington,F,High School or Below,39062,$61.00,Corporate Auto,Two-Door Car,$346.99
AR96516,Oregon,F,Bachelor,50217,$74.00,Personal Auto,Two-Door Car,$355.20
JP69864,Washington,F,Bachelor,24910,$63.00,Personal Auto,Four-Door Car,$347.86
DL26809,Nevada,M,College,0,$68.00,Personal Auto,Two-Door Car,$489.60
MV69686,Oregon,F,Doctor,38500,$99.00,Corporate Auto,Four-Door Car,$423.29
SC95565,Nevada,F,High School or Below,62018,$71.00,Personal Auto,Two-Door Car,$293.87
RL31641,Oregon,F,College,0,$65.00,Personal Auto,Two-Door Car,$468.00
OH83248,California,M,Master,57394,$106.00,Personal Auto,Four-Door Car,$316.49
DB28979,California,M,Bachelor,23530,$65.00,Corporate Auto,Two-Door Car,$312.00
ZS32263,California,F,High School or Below,48887,$95.00,Personal Auto,Four-Door Car,$456.00
IY59173,Oregon,F,Master,68867,$129.00,Personal Auto,SUV,$619.20
KL17620,California,F,College,12062,$63.00,Corporate Auto,Four-Door Car,$302.40
CP28581,Arizona,M,College,59230,$107.00,Personal Auto,SUV,$245.08
QR15592,Arizona,F,Bachelor,59586,$72.00,Personal Auto,Four-Door Car,$91.20
RI85578,Washington,F,Bachelor,79699,$65.00,Personal Auto,Two-Door Car,$348.83
TG68823,Arizona,F,Bachelor,25134,$67.00,Personal Auto,Four-Door Car,$321.60
WO78310,Oregon,F,College,0,$61.00,Personal Auto,Four-Door Car,$292.80
SC78905,Oregon,F,College,0,$61.00,Personal Auto,Four-Door Car,$292.80
EL88957,California,M,College,0,$100.00,Personal Auto,SUV,$720.00
SS54050,California,M,Bachelor,44901,$70.00,Personal Auto,Four-Door Car,$460.81
ZV99487,Arizona,F,Bachelor,0,$93.00,Personal Auto,Four-Door Car,$149.27
XI51746,Oregon,F,Bachelor,28463,$113.00,Personal Auto,SUV,$324.32
KG85675,Nevada,F,Bachelor,13037,$124.00,Personal Auto,SUV,$839.35
KK64803,California,M,High School or Below,82320,$99.00,Personal Auto,Four-Door Car,$475.20
OM80593,California,F,Bachelor,0,$104.00,Personal Auto,SUV,$499.20
RL59810,Oregon,F,College,78460,$64.00,Personal Auto,Four-Door Car,$203.57
QQ53360,Nevada,M,College,0,$92.00,Personal Auto,Two-Door Car,$657.29
WR76339,California,M,College,46922,$64.00,Corporate Auto,Two-Door Car,$403.39
BA40043,California,M,College,60689,$74.00,Corporate Auto,Four-Door Car,$5.75
MK52197,Nevada,F,Master,0,$71.00,Personal Auto,Four-Door Car,$340.80
SV48204,Oregon,F,College,61108,$89.00,Personal Auto,Four-Door Car,$49.45
RJ79502,Arizona,M,Bachelor,98003,$107.00,Personal Auto,SUV,$449.41
LY14355,Washington,F,High School or Below,73847,$73.00,Personal Auto,Two-Door Car,$350.40
NL32558,Arizona,F,High School or Below,22081,$84.00,Personal Auto,Two-Door Car,$451.67
CP92616,Nevada,M,High School or Below,83006,$235.00,Personal Auto,Luxury SUV,"$1,065.05"
BP28492,Arizona,F,College,38713,$66.00,Corporate Auto,Four-Door Car,$316.80
MX28412,Oregon,F,College,28700,$68.00,Personal Auto,Four-Door Car,$326.40
DT99586,California,F,Master,61552,$115.00,Personal Auto,SUV,$12.25
IC41932,Nevada,M,College,56718,$113.00,Personal Auto,SUV,$542.40
DA35744,Oregon,M,Doctor,66776,$71.00,Corporate Auto,Four-Door Car,$131.81
GU96042,California,M,High School or Below,58268,$67.00,Corporate Auto,Two-Door Car,$228.64
UW98698,California,M,College,0,$68.00,Personal Auto,Four-Door Car,$542.02
SF32458,California,M,Doctor,12608,$66.00,Personal Auto,Four-Door Car,$214.87
OM85313,California,M,Master,63499,$73.00,Personal Auto,Four-Door Car,$278.96
MH81246,Oregon,M,High School or Below,36247,$96.00,Corporate Auto,Four-Door Car,$329.52
OH99089,California,F,Master,30228,$73.00,Personal Auto,Four-Door Car,$163.35
TG57800,Oregon,F,College,0,$74.00,Personal Auto,Two-Door Car,$501.47
GX19342,California,F,High School or Below,0,$116.00,Personal Auto,Four-Door Car,"$1,193.12"
XE39286,Arizona,F,Bachelor,99364,$121.00,Personal Auto,Sports Car,$580.80
JA93297,California,M,Bachelor,23665,$67.00,Personal Auto,Four-Door Car,$404.82
II37789,Arizona,F,College,0,$94.00,Corporate Auto,Four-Door Car,$807.17
IC32996,Oregon,M,High School or Below,69247,$61.00,Corporate Auto,Two-Door Car,$226.52
LO67195,Arizona,F,College,56047,$92.00,Corporate Auto,Four-Door Car,$82.73
PG93638,Oregon,M,College,28919,$73.00,Personal Auto,Two-Door Car,$207.83
OZ41737,Oregon,F,Doctor,0,$70.00,Personal Auto,Four-Door Car,$223.17
OY66019,Oregon,F,College,0,$83.00,Personal Auto,Four-Door Car,$254.14
CH73843,Arizona,M,High School or Below,69900,$64.00,Personal Auto,Two-Door Car,$33.97
XT93203,California,M,High School or Below,55687,$276.00,Personal Auto,Luxury SUV,"$1,324.80"
OR85652,Oregon,F,Bachelor,78294,$92.00,Personal Auto,Four-Door Car,$181.15
LR10110,Washington,F,Bachelor,0,$73.00,Corporate Auto,Four-Door Car,$350.40
XK11432,Arizona,M,Bachelor,0,$62.00,Personal Auto,Two-Door Car,$297.60
OX24868,California,F,High School or Below,0,$168.00,Personal Auto,SUV,"$1,476.67"
EZ74530,Nevada,M,High School or Below,0,$104.00,Personal Auto,Sports Car,$748.80
HP46467,Oregon,F,College,21385,$127.00,Corporate Auto,SUV,$609.60
KP54476,California,M,Master,87128,$97.00,Personal Auto,Two-Door Car,$495.61
AI47152,Nevada,F,College,35434,$66.00,Personal Auto,Four-Door Car,$297.05
BU15334,California,F,Master,29462,$107.00,Corporate Auto,SUV,$513.60
GD59796,Nevada,F,College,53243,$102.00,Personal Auto,Four-Door Car,$489.60
OX59701,California,M,High School or Below,21006,$139.00,Personal Auto,SUV,$667.20
OD63728,California,F,College,0,$65.00,Personal Auto,Two-Door Car,$312.00
JC38573,Oregon,M,Bachelor,36088,$72.00,Corporate Auto,Four-Door Car,$345.60
RC11491,Oregon,F,College,28948,$131.00,Corporate Auto,SUV,$295.83
RZ24101,Nevada,F,College,24417,$185.00,Personal Auto,SUV,$888.00
OB88698,Oregon,M,High School or Below,67099,$69.00,Personal Auto,Two-Door Car,$23.00
IK92617,Oregon,F,Bachelor,97830,$96.00,Personal Auto,Four-Door Car,$298.36
YH43996,Arizona,M,College,0,$101.00,Personal Auto,Four-Door Car,$727.20
BJ65040,Arizona,F,High School or Below,93558,$67.00,Personal Auto,Four-Door Car,$478.23
WY57101,Arizona,F,Doctor,37384,$99.00,Personal Auto,Four-Door Car,$475.20
OG77759,Arizona,M,Bachelor,28227,$62.00,Personal Auto,Four-Door Car,$551.28
HN38084,Nevada,M,High School or Below,51008,$74.00,Corporate Auto,Two-Door Car,$355.20
GD11927,California,M,High School or Below,78185,$61.00,Personal Auto,Four-Door Car,$292.80
MC20349,California,F,Bachelor,0,$74.00,Personal Auto,Four-Door Car,$532.80
HM22034,Nevada,M,College,0,$68.00,Personal Auto,Four-Door Car,$670.48
KH48996,Arizona,F,Bachelor,97205,$100.00,Personal Auto,Sports Car,$5.57
VF32979,Washington,F,Bachelor,25472,$73.00,Corporate Auto,Four-Door Car,$350.40
LS90887,California,F,Bachelor,26225,$72.00,Special Auto,Four-Door Car,$320.78
EN72010,Oregon,M,College,20545,$70.00,Personal Auto,Two-Door Car,$336.00
KH44031,Oregon,F,Master,0,$83.00,Personal Auto,Four-Door Car,$398.40
GJ47896,Arizona,F,College,35503,$67.00,Personal Auto,Two-Door Car,$216.17
GD87742,Oregon,F,College,58988,$118.00,Personal Auto,Sports Car,$566.40
MD14027,Nevada,F,Bachelor,0,$74.00,Personal Auto,Two-Door Car,$355.20
XA32915,Nevada,M,High School or Below,0,$64.00,Personal Auto,Two-Door Car,$685.46
XR52852,Oregon,F,College,0,$66.00,Special Auto,Four-Door Car,$316.80
EZ48947,Nevada,M,College,67197,$111.00,Special Auto,SUV,$147.95
OJ50322,Nevada,M,High School or Below,39032,$198.00,Personal Auto,SUV,$950.40
XB77333,Oregon,F,College,0,$68.00,Personal Auto,Four-Door Car,$326.40
QB58745,California,M,High School or Below,34927,$70.00,Personal Auto,Two-Door Car,$242.49
IG62421,Nevada,M,Doctor,30817,$88.00,Personal Auto,Four-Door Car,$91.83
SF29724,California,F,Bachelor,31535,$70.00,Personal Auto,Four-Door Car,$90.53
WM95454,California,F,Bachelor,23376,$78.00,Personal Auto,Four-Door Car,$374.40
CB96381,California,F,College,46244,$62.00,Corporate Auto,Four-Door Car,$255.29
MJ60422,Arizona,M,Bachelor,34886,$84.00,Personal Auto,Two-Door Car,$403.20
NC63295,Arizona,M,High School or Below,0,$66.00,Corporate Auto,Four-Door Car,$316.80
CM55703,Washington,F,College,33746,$74.00,Personal Auto,Two-Door Car,$355.20
ZE76673,Oregon,M,Doctor,24164,$137.00,Personal Auto,Sports Car,$657.60
TO60700,Washington,F,Bachelor,25859,$74.00,Special Auto,Four-Door Car,$355.20
WF34690,Oregon,F,Bachelor,0,$68.00,Personal Auto,Four-Door Car,$326.40
ZM28138,Arizona,F,Bachelor,40153,$61.00,Personal Auto,Four-Door Car,$340.07
FI14842,Nevada,F,College,0,$104.00,Personal Auto,SUV,$499.20
KC32511,Oregon,F,Master,97131,$64.00,Personal Auto,Four-Door Car,$307.20
NE10467,Arizona,F,High School or Below,23712,$106.00,Corporate Auto,SUV,$508.80
PT93474,Oregon,F,Bachelor,0,$64.00,Personal Auto,Four-Door Car,$307.20
RL74454,Nevada,F,Bachelor,33171,$65.00,Personal Auto,Four-Door Car,$236.64
DQ31994,Nevada,F,College,0,$83.00,Corporate Auto,Four-Door Car,$398.40
DN98431,Oregon,F,High School or Below,0,$68.00,Corporate Auto,Four-Door Car,$326.40
EV53200,Nevada,M,College,60228,$112.00,Personal Auto,SUV,$286.10
AJ89107,Arizona,M,High School or Below,27072,$93.00,Personal Auto,Four-Door Car,$565.34
WS25565,California,M,Master,26057,$74.00,Personal Auto,Four-Door Car,$523.89
ZY33234,Nevada,F,High School or Below,66331,$107.00,Personal Auto,Two-Door Car,$513.60
PS69748,Washington,M,College,83846,$74.00,Personal Auto,Four-Door Car,$355.20
HL33607,Washington,M,College,83846,$74.00,Personal Auto,Four-Door Car,$355.20
DG90902,California,F,College,45106,$73.00,Personal Auto,Four-Door Car,$350.40
SW96063,Arizona,F,Bachelor,78435,$130.00,Personal Auto,SUV,$553.61
CP19929,California,F,Bachelor,0,$63.00,Corporate Auto,Two-Door Car,$453.60
KR50062,Oregon,M,College,79507,$70.00,Personal Auto,Two-Door Car,$442.20
CU19735,Arizona,M,High School or Below,44986,$101.00,Corporate Auto,SUV,$624.02
ST52914,Arizona,M,College,25899,$79.00,Personal Auto,Two-Door Car,$568.80
WQ68301,Oregon,M,Bachelor,13610,$74.00,Personal Auto,Four-Door Car,$355.20
LR33381,Nevada,M,Doctor,0,$65.00,Personal Auto,Four-Door Car,$312.00
UR36912,California,M,Bachelor,77362,$70.00,Personal Auto,Two-Door Car,$386.60
SK46419,California,M,High School or Below,96443,$102.00,Personal Auto,SUV,$489.60
BY88757,California,M,Master,0,$135.00,Personal Auto,SUV,$939.53
ER65086,Nevada,M,Doctor,90778,$76.00,Personal Auto,Four-Door Car,$62.29
TP87527,California,F,High School or Below,0,$65.00,Corporate Auto,Four-Door Car,$361.18
VL80291,Nevada,F,Master,78494,$79.00,Personal Auto,Two-Door Car,$122.31
WL45773,California,F,Doctor,83497,$69.00,Special Auto,Four-Door Car,$196.52
TT36693,Nevada,M,College,58842,$110.00,Personal Auto,Four-Door Car,$528.00
PT12544,Arizona,M,College,63935,$87.00,Personal Auto,Four-Door Car,$221.62
CI24326,Oregon,M,Bachelor,0,$96.00,Personal Auto,Four-Door Car,$460.80
YQ73717,California,M,High School or Below,0,$69.00,Personal Auto,Four-Door Car,$331.20
FG99706,Oregon,F,College,0,$77.00,Personal Auto,Four-Door Car,$369.60
OM63414,Arizona,F,Bachelor,62258,$65.00,Personal Auto,Two-Door Car,$117.45
JQ74890,Nevada,M,Bachelor,0,$80.00,Corporate Auto,Four-Door Car,$739.31
FP93662,California,F,Master,58516,$98.00,Corporate Auto,Two-Door Car,$470.40
SA40041,Washington,F,Bachelor,22814,$73.00,Personal Auto,Four-Door Car,$360.77
EW82164,California,F,Bachelor,56901,$104.00,Personal Auto,SUV,$499.20
KV99550,California,M,High School or Below,0,$61.00,Personal Auto,Four-Door Car,$292.80
CA96230,California,M,Doctor,99443,$117.00,Personal Auto,SUV,$228.05
QN17712,Oregon,F,College,0,$113.00,Personal Auto,SUV,$373.07
KM79894,Arizona,M,Master,88246,$77.00,Corporate Auto,Four-Door Car,$428.61
KR25511,Washington,M,High School or Below,26876,$76.00,Corporate Auto,Four-Door Car,$364.80
DZ45471,Nevada,M,College,64801,$64.00,Personal Auto,Four-Door Car,$268.47
DE18949,Oregon,F,College,57029,$68.00,Corporate Auto,Two-Door Car,$135.79
BN74268,Arizona,F,College,28045,$99.00,Personal Auto,Four-Door Car,$475.20
QJ93301,Nevada,M,Master,44661,$101.00,Personal Auto,Two-Door Car,$436.84
OO92815,Arizona,F,High School or Below,21246,$83.00,Personal Auto,Four-Door Car,$398.40
HV50891,Nevada,M,Doctor,31278,$92.00,Personal Auto,Two-Door Car,$441.60
RK59543,California,F,High School or Below,74454,$71.00,Personal Auto,Four-Door Car,$340.80
IH54239,California,M,Master,62474,$63.00,Personal Auto,Four-Door Car,$112.12
GB14456,Nevada,M,High School or Below,0,$130.00,Personal Auto,SUV,"$1,376.91"
RC95515,Arizona,M,College,20647,$63.00,Personal Auto,Four-Door Car,$185.06
TI61458,California,F,Bachelor,33806,$89.00,Personal Auto,Four-Door Car,$395.73
RB49468,Oregon,F,Bachelor,0,$70.00,Personal Auto,Four-Door Car,$340.20
SJ18454,Oregon,M,High School or Below,0,$111.00,Personal Auto,Sports Car,$900.15
KC19420,California,F,College,19589,$127.00,Personal Auto,SUV,"$1,027.01"
TP12241,California,F,College,22338,$67.00,Personal Auto,Two-Door Car,$307.80
BD89564,Nevada,M,College,66839,$154.00,Personal Auto,Sports Car,$739.20
EC71986,Washington,F,High School or Below,26736,$63.00,Personal Auto,Four-Door Car,$367.93
CJ97736,Oregon,F,College,31364,$74.00,Personal Auto,Four-Door Car,$461.27
QF59448,Washington,M,College,17752,$77.00,Personal Auto,Four-Door Car,$369.60
YB70005,Oregon,M,College,36225,$123.00,Special Auto,SUV,$221.05
QI40455,Oregon,F,Doctor,0,$107.00,Personal Auto,SUV,$271.01
YL72747,California,M,High School or Below,0,$61.00,Personal Auto,Four-Door Car,$292.80
FL18392,California,F,Bachelor,77601,$71.00,Personal Auto,Two-Door Car,$276.64
AL21967,Oregon,M,Master,74243,$84.00,Corporate Auto,Four-Door Car,$71.31
KC67431,California,F,College,46707,$133.00,Personal Auto,Sports Car,$80.71
EG40823,Oregon,F,Bachelor,0,$116.00,Personal Auto,SUV,$765.57
QO89177,California,M,College,50234,$101.00,Personal Auto,Four-Door Car,$484.80
AV72430,Oregon,M,Master,75526,$103.00,Personal Auto,Four-Door Car,$494.40
TL18087,Washington,M,Bachelor,65083,$77.00,Personal Auto,Four-Door Car,$369.60
WI29961,Nevada,M,High School or Below,28343,$69.00,Personal Auto,Two-Door Car,$331.20
ZR11692,California,M,Bachelor,74948,$64.00,Corporate Auto,Four-Door Car,$216.74
No36572,Oregon,M,High School or Below,22728,$116.00,Personal Auto,Four-Door Car,$556.80
YZ56105,California,F,High School or Below,0,$99.00,Personal Auto,Two-Door Car,$712.80
MN62189,California,F,High School or Below,17331,$117.00,Personal Auto,SUV,"$1,138.26"
MQ32284,California,F,College,35133,$102.00,Personal Auto,SUV,$692.96
NS38229,Nevada,F,College,63147,$64.00,Personal Auto,Four-Door Car,$87.57
IB41597,California,F,College,67575,$91.00,Personal Auto,Four-Door Car,$401.61
IP68868,Oregon,M,High School or Below,0,$111.00,Personal Auto,Two-Door Car,$799.20
EL70257,California,F,High School or Below,48315,$71.00,Personal Auto,Four-Door Car,$340.80
NB27041,Arizona,F,High School or Below,34337,$113.00,Corporate Auto,Four-Door Car,$542.40
BM28359,Oregon,M,High School or Below,33818,$72.00,Personal Auto,Four-Door Car,$341.88
VB77950,California,F,High School or Below,22439,$98.00,Personal Auto,Four-Door Car,$470.40
PE47967,Oregon,F,College,79055,$186.00,Personal Auto,Luxury SUV,$177.64
QR47308,Nevada,F,College,45191,$69.00,Personal Auto,Four-Door Car,$330.78
YU49449,California,M,Bachelor,41990,$66.00,Personal Auto,Four-Door Car,$316.80
KN25124,Oregon,F,Master,50979,$61.00,Personal Auto,Two-Door Car,$262.84
HI51182,Oregon,F,College,59888,$106.00,Personal Auto,Four-Door Car,$712.68
MS18916,California,M,College,20978,$98.00,Personal Auto,Four-Door Car,"$1,176.28"
IE40701,California,M,High School or Below,32807,$73.00,Personal Auto,Four-Door Car,$350.40
UT48216,Nevada,M,College,58414,$210.00,Personal Auto,Luxury SUV,"$1,008.00"
VN92740,Arizona,F,College,50071,$71.00,Corporate Auto,Two-Door Car,$18.92
IZ55070,Nevada,F,High School or Below,67796,$69.00,Personal Auto,Four-Door Car,$331.20
HI74419,Washington,M,College,50825,$102.00,Personal Auto,SUV,$369.61
MP76478,Washington,F,High School or Below,64125,$108.00,Corporate Auto,SUV,$369.82
DY30071,Oregon,M,Bachelor,69387,$71.00,Personal Auto,Four-Door Car,$71.52
ZN24083,Oregon,M,Doctor,29084,$71.00,Corporate Auto,Four-Door Car,$492.09
JU74347,Oregon,M,Bachelor,60214,$100.00,Corporate Auto,Sports Car,$291.29
YJ35850,Oregon,M,High School or Below,96018,$122.00,Personal Auto,SUV,$390.88
IE15348,Washington,F,High School or Below,28466,$102.00,Personal Auto,SUV,$371.80
GP67816,California,F,High School or Below,60233,$116.00,Personal Auto,Two-Door Car,$481.27
